t,id,age,number_employees,total_effort,output
378, 12, 379,8,1.9247068727206387,4.326186227535754
378, 783, 1,1,0.9991735334821713,0.9727329853339439
378, 784, 1,1,0.8782022515422974,1.1617018439550626
379, 12, 380,8,2.2583555874221704,5.672515014730809
379, 785, 1,1,0.8075169224302169,0.8524520793218594
379, 786, 1,1,0.9871703063041904,1.4532450808650084
380, 12, 381,8,1.754651336856683,3.700512734452074
380, 787, 1,1,0.9990502116369783,1.1405143793838222
380, 788, 1,1,0.902193689043557,0.8971818764964121
381, 12, 382,8,2.333413280931549,5.996585158188169
381, 789, 1,1,0.8026372047685553,1.077567282710687
381, 790, 1,1,0.989627351067992,1.4446292309823123
382, 12, 383,8,1.715488923982287,3.5623467323401274
382, 791, 1,1,0.9991153113146969,1.1217811629783712
382, 792, 1,1,0.9037857124341196,1.1155296581903411
383, 12, 384,9,2.9240971883890383,8.80968958055044
383, 793, 1,1,0.9872235805961803,1.4429089914261206
384, 12, 385,9,2.219656203096378,5.508435768460378
384, 794, 1,1,0.9991558317139202,1.4277371831538275
385, 12, 386,8,1.789259007118449,3.82446562205986
385, 795, 1,1,0.9878948004648324,1.1949334108405283
385, 796, 1,1,0.8939012995723429,0.8064193123215049
386, 12, 387,8,2.2647652879463513,5.699889276082993
386, 797, 1,1,0.8258471069726561,0.8191385455752924
386, 798, 1,1,0.998969750670953,1.5658101683168915
387, 12, 388,8,1.7866837314911495,3.8151820789012767
387, 799, 1,1,0.9897375131385227,1.1678188756228336
387, 800, 1,1,0.9031132403452428,1.0305276795973162
388, 12, 389,8,2.285979355554031,5.790890031667006
388, 801, 1,1,0.7938024198008774,0.7903120321060169
388, 802, 1,1,0.999193969405285,1.1606395314834685
389, 12, 390,8,1.777211991858928,3.7811202653312024
389, 803, 1,1,0.9875492205699518,1.3199324215926993
389, 804, 1,1,0.8979463606153746,1.109749486739632
390, 12, 391,7,1.8677520921578012,4.112011915435391
390, 805, 1,1,0.7470239265434161,0.802616547516144
390, 806, 1,1,0.7810518038036994,1.0876286667471693
390, 807, 1,1,0.9992382030575774,1.1811306685799465
391, 12, 392,8,1.9771029766898156,4.527292887964614
391, 808, 1,1,0.9882586090374282,1.1888215955664967
391, 809, 1,1,0.8974471476299718,1.0208915725614007
392, 12, 393,8,2.200839443846586,5.4293990721481995
392, 810, 1,1,0.8092111629953946,1.0343430331114778
392, 811, 1,1,0.999053111386896,1.0785961321600068
393, 12, 394,8,1.8211726053259412,3.940305423427122
393, 812, 1,1,0.9875184685337126,1.2514971652931954
393, 813, 1,1,0.8966282216838134,1.2619880726564012
394, 12, 395,8,2.2704819687943765,5.724351242947618
394, 814, 1,1,0.803254884553682,1.2013133878296436
394, 815, 1,1,0.9991686026425991,1.071875145798819
395, 12, 396,8,1.7850888390603181,3.8094375067500046
395, 816, 1,1,0.9884023160100152,1.1469842734914513
395, 817, 1,1,0.8880255727947733,1.2944607593152215
396, 12, 397,8,2.2868517923507756,5.794645634745611
396, 818, 1,1,0.8359420355926452,0.8153930385253593
396, 819, 1,1,0.9990742213960209,1.2265011285757472
397, 12, 398,8,1.7767856772912718,3.779590230096199
397, 820, 1,1,0.9888876938188819,1.3270201657426068
397, 821, 1,1,0.8960185504413349,0.9825083895736924
398, 12, 399,8,2.290676329232371,5.81112148453286
398, 822, 1,1,0.7988291804190314,0.8894982494982341
398, 823, 1,1,0.9990450614982879,1.3684233435147544
399, 12, 400,8,1.7748604106109584,3.772683764286597
399, 824, 1,1,0.989659092233154,1.302040374742187
399, 825, 1,1,0.9087497196038421,1.1000874475727147
400, 12, 401,8,2.291567389974077,5.814962981689496
400, 826, 1,1,0.7907322679260874,0.7540935662100888
400, 827, 1,1,0.9990945955543626,1.3496307670902354
401, 12, 402,8,1.7744128737744278,3.7710790952063675
401, 828, 1,1,0.9877912439954373,1.5045417674827364
401, 829, 1,1,0.8917148174959484,0.9143117654898107
402, 12, 403,8,2.291774818136915,5.815857391201791
402, 830, 1,1,0.7957152634467448,1.1158661047046623
402, 831, 1,1,0.9989519053981567,1.3288817784593803
403, 12, 404,8,1.7743087633499228,3.7707058429230744
403, 832, 1,1,0.9887804763484265,1.4672921963038457
403, 833, 1,1,0.8839509893683278,1.1717288338075162
404, 12, 405,8,2.291823092713845,5.816065554774418
404, 834, 1,1,0.7962127570933683,0.7409504599744462
404, 835, 1,1,0.9991320273342735,1.226065490817463
405, 12, 406,8,1.7742845387219666,3.770618996066989
405, 836, 1,1,0.9895408322134523,0.9131195735402745
405, 837, 1,1,0.8824517102302835,1.1435432162497268
406, 12, 407,8,2.291834326768719,5.816113997312103
406, 838, 1,1,0.8022883748251883,0.9048905348940312
406, 839, 1,1,0.9990144183005,1.2279208695787163
407, 12, 408,8,1.774278901701925,3.770598787108033
407, 840, 1,1,0.988742430595761,1.3703041898349442
407, 841, 1,1,0.896322537316368,1.0524442254381028
408, 12, 409,8,2.4325256096226564,6.436229917240682
408, 842, 1,1,0.7446242781930618,0.8163972960928869
408, 843, 1,1,0.999002089981482,1.5251272952946562
409, 12, 410,9,2.4134081742270466,6.350395820399323
409, 844, 1,1,0.9882810656201674,0.8952545608948022
410, 12, 411,8,1.672974543124322,3.41489296267528
410, 845, 1,1,0.9990536155348327,1.3505036773434902
410, 846, 1,1,0.8940530491855352,1.185682427501425
411, 12, 412,8,2.348896519907689,6.0643899455324055
411, 847, 1,1,0.7859663321198891,0.8043686540079973
411, 848, 1,1,0.9899040079755114,1.2698964608718586
412, 12, 413,8,1.7066056219800383,3.5313176864468296
412, 849, 1,1,0.9991020034574943,1.2471132754996517
412, 850, 1,1,0.8971205473268573,1.2246196690418967
413, 12, 414,7,1.9189876253329667,4.30447050889442
413, 851, 1,1,0.7360927981571695,0.9825383044990369
413, 852, 1,1,0.7981673145059632,0.9437782425907681
413, 853, 1,1,0.9868857364294373,1.1623329367405761
414, 12, 415,8,1.9171458668636236,4.297487344257566
414, 854, 1,1,0.999072751323889,1.131193613116669
414, 855, 1,1,0.8863297671814984,1.2743354826051176
415, 12, 416,7,1.874223559676913,4.136114052144235
415, 856, 1,1,0.7287362702406253,0.9201401652350614
415, 857, 1,1,0.7869422381534567,0.8055493976906627
415, 858, 1,1,0.988143020840744,1.1057138069659382
416, 12, 417,8,1.9419969767512058,4.392118705764806
416, 859, 1,1,0.9992227638999354,1.256254631207718
416, 860, 1,1,0.8931975730554179,1.0073782515027918
417, 12, 418,9,2.7977331190674546,8.169329595106507
417, 861, 1,1,0.9898184761437109,1.1105756770239799
418, 12, 419,8,1.5678165841824958,3.0616219051191407
418, 862, 1,1,0.9990815004360656,1.3423021832131883
418, 863, 1,1,0.8921756069232505,1.193384066472698
419, 12, 420,7,1.9623498400128616,4.470273976348751
419, 864, 1,1,0.7328955856754414,0.8760098758380644
419, 865, 1,1,0.8110500084670564,0.9086376244441282
419, 866, 1,1,0.9890684767521901,1.4896030444850288
420, 12, 421,8,1.8949598958885199,4.213747307555753
420, 867, 1,1,0.9989077907115965,1.3402809676358656
420, 868, 1,1,0.9056855984743114,1.2402793488143313
421, 12, 422,8,2.2722480656704582,5.731917496975093
421, 869, 1,1,0.7915654932499698,0.8326168898128915
421, 870, 1,1,0.9880113848318168,0.9101983152343798
422, 12, 423,8,1.7477099358275803,3.675860378366054
422, 871, 1,1,0.9990645187900121,1.4106929429729707
422, 872, 1,1,0.884140858659851,1.0051819102169757
423, 12, 424,8,2.3366297827964777,6.010644202419251
423, 873, 1,1,0.821950960488204,0.8589136363784345
423, 874, 1,1,0.9890282169187985,1.5025115358895513
424, 12, 425,9,2.4583722384827995,6.55305841060094
424, 875, 1,1,0.9990664007066422,1.3624505446039537
425, 12, 426,8,1.7007809530710245,3.511035007836109
425, 876, 1,1,0.9895210607252152,0.9153104964625753
425, 877, 1,1,0.8908570224198284,1.0536284168830496
426, 12, 427,7,1.8831666870089663,4.169520198081095
426, 878, 1,1,0.7238951039525527,0.8913435595016366
426, 879, 1,1,0.815969478929102,1.1784598599349387
426, 880, 1,1,0.99910249683892,1.3094232199195168
427, 12, 428,8,1.9683601235084538,4.4934657615528435
427, 881, 1,1,0.9872303565384482,1.1434847391553675
427, 882, 1,1,0.9060575390810908,0.9443745623919957
428, 12, 429,9,2.747061579226794,7.9183709780883405
428, 883, 1,1,0.9991284514879728,1.460980378567113
429, 12, 430,9,2.3265587529217004,5.966671519069059
429, 884, 1,1,0.9896143941171113,1.033662087531672
430, 12, 431,8,1.7019589198391578,3.515132920054302
430, 885, 1,1,0.9990197305008968,1.3993841458506595
430, 886, 1,1,0.8927384419429046,1.058357737755289
431, 12, 432,7,1.909341376256266,4.26794963090478
431, 887, 1,1,0.7514320725331954,0.8807823219091657
431, 888, 1,1,0.8339996436899348,0.8755923668406329
431, 889, 1,1,0.9895746943472343,0.90383191657759
432, 12, 433,8,1.921059662188261,4.312332561618435
432, 890, 1,1,0.9990666438090784,1.1095654620640045
432, 891, 1,1,0.908409022152401,1.0586671360172553
433, 12, 434,9,2.8097388845244256,8.229280061599917
433, 892, 1,1,0.9891302533702464,1.2005449859385622
434, 12, 435,9,2.261561109110714,5.686197984389891
434, 893, 1,1,0.9992511841547734,1.13314013257128
435, 12, 436,7,1.2884306279116542,2.204014779110723
435, 894, 1,1,0.7870956813562285,1.051744386200938
435, 895, 1,1,0.9890664247119911,1.3124064376900468
435, 896, 1,1,0.8994616037340737,0.9304735104332564
436, 12, 437,7,2.329678063390803,5.9802764911095405
436, 897, 1,1,0.657570780100063,0.8051620275284417
436, 898, 1,1,0.7205823192305941,1.0742308645869536
436, 899, 1,1,0.9991478947308036,1.2480577685306502
437, 12, 438,9,2.4635707166088263,6.576664219707597
437, 900, 1,1,0.989631096507128,1.3989378357844353
438, 12, 439,8,1.66116480103589,3.3744038862052084
438, 901, 1,1,0.9991610428948595,1.4649872098310939
438, 902, 1,1,0.8912819924320691,1.3854307498893172
439, 12, 440,8,2.5200631285751705,6.835524016235971
439, 903, 1,1,0.7556006453736483,0.9171968150292307
439, 904, 1,1,0.9892292491027213,1.0103372797751562
440, 12, 441,8,1.6043935759365733,3.182640112192176
440, 905, 1,1,0.9991093189781162,1.0562588386845726
440, 906, 1,1,0.8845889194612885,1.0553840366746614
441, 12, 442,7,1.9478933138651986,4.414700302184556
441, 907, 1,1,0.7248105494624567,0.9068214185723666
441, 908, 1,1,0.8192344357154359,0.9134012130902383
441, 909, 1,1,0.9890485105903082,1.3156029267084413
442, 12, 443,8,1.9020782085454095,4.240538630985475
442, 910, 1,1,0.9990475995740915,1.5151649464433488
442, 911, 1,1,0.8830464241712662,0.9642896978466242
443, 12, 444,8,2.268877990415259,5.717483227174434
443, 912, 1,1,0.7856362884731217,1.229915275055886
443, 913, 1,1,0.9885645662803814,1.658501280282742
444, 12, 445,8,1.7493877744853088,3.6818127922672343
444, 914, 1,1,0.9990278152047365,1.5848546173749574
444, 915, 1,1,0.904374744585228,1.1129600892185114
445, 12, 446,8,2.3358482619703107,6.007226951917184
445, 916, 1,1,0.8040335747860599,1.1800690127785338
445, 917, 1,1,0.9892148156144807,0.9758347681198104
446, 12, 447,8,1.7142609871527923,3.5580507214427386
446, 918, 1,1,0.9989771875657297,1.2477012188350958
446, 919, 1,1,0.9096170438400822,1.0760831734010892
447, 12, 448,8,2.3515627486169786,6.076098826386639
447, 920, 1,1,0.8210703366711591,0.9802581565699005
447, 921, 1,1,0.9887614470958048,1.018979569789993
448, 12, 449,8,1.70620823774824,3.529932335428938
448, 922, 1,1,0.9991262009304825,1.3632870820678031
448, 923, 1,1,0.8959096281836962,1.1761836402388475
449, 12, 450,7,1.918888649077704,4.304095110287984
449, 924, 1,1,0.7280361756399142,0.7646627945530441
449, 925, 1,1,0.7943230408072584,0.9961404171997295
449, 926, 1,1,0.9891532432222992,1.044585525948492
450, 12, 451,8,1.9171759265835395,4.297601279171046
450, 927, 1,1,0.9989929052205218,1.4450467802413287
450, 928, 1,1,0.8945499424506618,0.7649564313823941
451, 12, 452,8,2.2618511811084954,5.687436868776378
451, 929, 1,1,0.7853272914361578,0.9717657832010378
451, 930, 1,1,0.9877070662486735,1.5766837832109224
452, 12, 453,8,1.75290164225252,3.6942920960415035
452, 931, 1,1,0.9990927298010513,1.3823472784433637
452, 932, 1,1,0.8897796054442765,0.9867390121061428
453, 12, 454,8,2.33422252553411,6.000120971535275
453, 933, 1,1,0.8030523301954625,1.0513269182930587
453, 934, 1,1,0.9899974799431437,1.102968384169943
454, 12, 455,8,1.7150807852175016,3.560918589773527
454, 935, 1,1,0.9991187356765364,1.0083725771913272
454, 936, 1,1,0.8953830518537708,1.0274511590781907
455, 12, 456,8,2.3511858018076,6.074442859922346
455, 937, 1,1,0.7957174995126561,0.7304377739341771
455, 938, 1,1,0.987714995356021,1.3349099715175938
456, 12, 457,8,1.706398879691386,3.5305969177863146
456, 939, 1,1,0.9991793966930302,1.2378165714943035
456, 940, 1,1,0.8867106731310009,1.0218662025934084
457, 12, 458,8,2.355135883854426,6.091805548512565
457, 941, 1,1,0.8079344806646656,1.0883194328786274
457, 942, 1,1,0.9880318403767472,1.505600043301994
458, 12, 459,9,2.447504721042216,6.503827168556472
458, 943, 1,1,0.9991388322700673,1.5153353300212062
459, 12, 460,8,1.7040683177062086,3.522476172820024
459, 944, 1,1,0.9901612269111284,0.8918444900406756
459, 945, 1,1,0.9047381327823532,1.0279308635039277
460, 12, 461,8,2.307223001183281,5.882633303615744
460, 946, 1,1,0.7925589495856098,1.0181825540352962
460, 947, 1,1,0.9991685973599305,1.3101876531909786
461, 12, 462,8,1.7655992652347532,3.7395365898796484
461, 948, 1,1,0.987578874324796,1.3563127297585305
461, 949, 1,1,0.902280318599114,1.0567527593851214
462, 12, 463,8,2.295790059298659,5.833182274179248
462, 950, 1,1,0.7941944520701415,0.9006712364361993
462, 951, 1,1,0.9990559096093832,1.1183134335119185
463, 12, 464,8,1.772294312861348,3.7634868145610008
463, 952, 1,1,0.9894869747106985,0.976955938206248
463, 953, 1,1,0.9055503174935673,0.9158840174217664
464, 12, 465,8,2.2927585782918385,5.8201000660409665
464, 954, 1,1,0.7754833966240322,0.9593576445699182
464, 955, 1,1,0.9992195183750588,0.813682472713347
465, 12, 466,8,1.7738155375606857,3.7689377643106123
465, 956, 1,1,0.9905231750736678,1.1779655657472776
465, 957, 1,1,0.8965668548860453,1.0450162333541764
466, 12, 467,9,2.855993699335603,8.462001852877808
466, 958, 1,1,0.9990240981561873,1.2944874806362403
467, 12, 468,9,2.562249717653102,7.0316091898893305
467, 959, 1,1,0.8826786855280069,1.1224132447720452
468, 12, 469,8,1.287915799476794,2.2025453664151553
468, 960, 1,1,0.9989472234969824,1.117652262356585
468, 961, 1,1,0.9893447337976006,1.238446581911794
469, 12, 470,7,2.2734675980780925,5.737144666370509
469, 962, 1,1,0.754295960323924,0.8472043176079447
469, 963, 1,1,0.792141067455174,1.1140011244463355
469, 964, 1,1,0.8816399729451287,1.1944584569671584
470, 12, 471,8,1.4121335410755314,2.569017221405834
470, 965, 1,1,0.9990766541236296,1.1786045972366763
470, 966, 1,1,0.9876605843726552,1.3529458030257242
471, 12, 472,6,1.972072349649322,4.50781559904629
471, 967, 1,1,0.6816736436676781,0.8017612068478563
471, 968, 1,1,0.7376533204152222,0.827313199547805
471, 969, 1,1,0.7796175465836027,1.1729165688202525
471, 970, 1,1,0.8945887279690073,0.992006913741058
472, 12, 473,8,1.5646056804872126,3.051093569843051
472, 971, 1,1,0.9992586590828125,0.8433532544377016
472, 972, 1,1,0.9881126034551504,1.0803040216000772
473, 12, 474,7,2.216254435250386,5.494111130955327
473, 973, 1,1,0.7564895269147806,0.9714211733572676
473, 974, 1,1,0.815526764466277,0.8582995491184118
473, 975, 1,1,0.9015540125923406,1.448003622536205
474, 12, 475,8,1.4419222475926832,2.660431610811678
474, 976, 1,1,0.9991608005372793,1.162544453615601
474, 977, 1,1,0.9880010656920069,1.172378484280531
475, 12, 476,7,2.453087588822811,6.52909846976659
475, 978, 1,1,0.6570976799361513,0.748211136223859
475, 979, 1,1,0.81076592930926,0.7842123733880533
475, 980, 1,1,0.8865429261532893,1.0236847429887057
476, 12, 477,8,1.3369140406712785,2.344248109911959
476, 981, 1,1,0.999152451526076,0.9741862555101146
476, 982, 1,1,0.9888070373114921,1.4503002716907132
477, 12, 478,7,2.2582688235448938,5.6721448532148155
477, 983, 1,1,0.7441954194725949,0.8903649422848976
477, 984, 1,1,0.7904695341244935,1.0333446891987639
477, 985, 1,1,0.9096924599593049,0.8043579741486837
478, 12, 479,8,1.4199646961872783,2.5929178177971317
478, 986, 1,1,0.999066938595635,0.9708253888694678
478, 987, 1,1,0.9878535269531767,1.3238150155335455
479, 12, 480,6,1.971983591170367,4.507472270306661
479, 988, 1,1,0.6468126374546292,0.7786447090565843
479, 989, 1,1,0.7437028996606893,1.0698096331472224
479, 990, 1,1,0.7836169346564711,1.0096181578428312
479, 991, 1,1,0.8906045953536769,1.4044657332021762
480, 12, 481,8,1.5646769558918108,3.051327109928666
480, 992, 1,1,0.9991230947754989,1.2551437741504659
480, 993, 1,1,0.9882579972253529,1.340503450143117
481, 12, 482,7,2.2162402499193905,5.494051430704051
481, 994, 1,1,0.7275242752483368,0.8437141814071822
481, 995, 1,1,0.8089205804233971,0.7643638624837649
481, 996, 1,1,0.898647440720377,1.2065464070309315
482, 12, 483,8,1.4419296427066195,2.6604544727374604
482, 997, 1,1,0.9991125689890131,1.4564565207446147
482, 998, 1,1,0.986551081428288,1.387245665274486
483, 12, 484,7,2.2544527043755105,5.6558743061923105
483, 999, 1,1,0.7786604487405815,0.7848642678475055
483, 1000, 1,1,0.8098275092444319,0.8282051736960481
483, 1001, 1,1,0.895830124589304,0.9006412466784646
484, 12, 485,8,1.4222414925956788,2.5998841718608303
484, 1002, 1,1,0.9991364678929829,1.5792317446882245
484, 1003, 1,1,0.9889870640018152,1.3451140125385388
485, 12, 486,7,2.2604313222262924,5.681373813439288
485, 1004, 1,1,0.7339467865568454,0.7873531659062056
485, 1005, 1,1,0.8034843758575768,1.076284790980297
485, 1006, 1,1,0.9114272941577971,0.6813121442781218
486, 12, 487,8,1.4191603862334676,2.5904587506352557
486, 1007, 1,1,0.9989724446827494,1.3961440214268497
486, 1008, 1,1,0.9885603063290929,1.0849536829424256
487, 12, 488,8,2.7456248653439,7.911304276233664
487, 1009, 1,1,0.7823501552351889,0.9929069501517405
487, 1010, 1,1,0.8965284095878486,0.8283351318863937
488, 12, 489,8,1.1900641893302808,1.9308359919544726
488, 1011, 1,1,0.999082909467502,1.459467657801658
488, 1012, 1,1,0.988288393713228,1.1932479681377364
489, 12, 490,7,2.303826269103954,5.86792278075424
489, 1013, 1,1,0.745402897326955,0.9163824740089415
489, 1014, 1,1,0.8094456205244857,0.8072819828114346
489, 1015, 1,1,0.8845887393109941,1.182342612723454
490, 12, 491,8,1.3964915392008774,2.5215591674033937
490, 1016, 1,1,0.9989958237429091,1.1670936171273536
490, 1017, 1,1,0.9873968429824663,1.3228621827229565
491, 12, 492,7,2.2681685493406603,5.714446619846044
491, 1018, 1,1,0.7616407908672703,0.6503097004478454
491, 1019, 1,1,0.8330595973469913,0.875721012475932
491, 1020, 1,1,0.8972150227401505,1.2293221362255775
492, 12, 493,8,1.4151709118791624,2.5782761045852416
492, 1021, 1,1,0.9990129238375772,1.1666561676959222
492, 1022, 1,1,0.9897372344372097,1.262856968701272
493, 12, 494,7,2.262577533962908,5.690539594160209
493, 1023, 1,1,0.7611290102709477,1.0787744998711573
493, 1024, 1,1,0.8091700871175594,0.629264114515072
493, 1025, 1,1,0.8887846910009112,1.028938539636061
494, 12, 495,8,1.4180545608789985,2.5870794564481847
494, 1026, 1,1,0.9990445064325181,1.4311170616092401
494, 1027, 1,1,0.9882146712975707,1.3864782926726114
495, 12, 496,8,2.7461026015272227,7.913653796987668
495, 1028, 1,1,0.786754816001566,0.961854609203456
495, 1029, 1,1,0.8993118159266689,1.4015869435457162
496, 12, 497,8,1.1898558077937933,1.9302735552731842
496, 1030, 1,1,0.9991651286676575,1.171936917582974
496, 1031, 1,1,0.9894992413913618,1.2400330309653822
497, 12, 498,6,1.974584023801387,4.517535681363984
497, 1032, 1,1,0.6571640444109169,0.7543445160085751
497, 1033, 1,1,0.7635015583167521,0.6077206601848977
497, 1034, 1,1,0.8126807026041679,0.8786715011357226
497, 1035, 1,1,0.8982213977193034,1.3692799797554611
498, 12, 499,8,1.5625887467202473,3.044488056664212
498, 1036, 1,1,0.9992341605285309,1.0877940172505656
498, 1037, 1,1,0.9873302857374842,1.24947776033855
499, 12, 500,7,2.216655850673921,5.495800638860623
499, 1038, 1,1,0.7499728042625211,0.682257050890117
499, 1039, 1,1,0.8060856308943951,1.0710147983639522
499, 1040, 1,1,0.9054929197506416,1.152815766950671
